Date;Discipline;Venue;Race (R) or Training (TR);Gate;Gate-Gate Distance (m);Turning Angle [°];Offset [m];Steepness [°];Slope change [°];Vertical Distance [m];Altitude (m);Latitude (°);Longitude (°);Gender;Run;Country;Course name;Course setter;Gates (#);Turning Gates (#);Start Altitude (m);Finish Altitude (m);Vertical Drop (m);Start time;Weather;Snow;Temp Start (°C);Temp Finish (°C);Nation;Best;Is Fastest?;ID;total time (sec);Time (ms)
2024-01-07;SL;Adelboden;R;36.0;10.08;37.11;3.17;-9.74;;;;;;M;1.0;Switzerland;Chuenisbaergli;FUESS Robert;69.0;67.0;1513.0;1302.0;211.0;10:30;MOSTLY CLOUDY;COMPACT;-5.0;-3.0;NOR;STEEN OLSEN Alexander;yes;07,01,2024Adelboden1NOR;56.79;0.8
2024-01-07;SL;Adelboden;R;36.0;10.08;37.11;3.17;-9.74;;;;;;M;1.0;Switzerland;Chuenisbaergli;FUESS Robert;69.0;67.0;1513.0;1302.0;211.0;10:30;MOSTLY CLOUDY;COMPACT;-5.0;-3.0;SUI;ZENHAEUSERN Ramon;no;07,01,2024Adelboden1SUI;57.44;0.84
2024-01-07;SL;Adelboden;R;37.0;10.21;30.97;2.6;-12.11;;;;;;M;1.0;Switzerland;Chuenisbaergli;FUESS Robert;69.0;67.0;1513.0;1302.0;211.0;10:30;MOSTLY CLOUDY;COMPACT;-5.0;-3.0;NOR;STEEN OLSEN Alexander;yes;07,01,2024Adelboden1NOR;56.79;0.42
2024-01-07;SL;Adelboden;R;37.0;10.21;30.97;2.6;-12.11;;;;;;M;1.0;Switzerland;Chuenisbaergli;FUESS Robert;69.0;67.0;1513.0;1302.0;211.0;10:30;MOSTLY CLOUDY;COMPACT;-5.0;-3.0;SUI;ZENHAEUSERN Ramon;no;07,01,2024Adelboden1SUI;57.44;0.44
2024-01-07;SL;Adelboden;R;38.0;9.96;20.14;1.27;-17.02;;;;;;M;1.0;Switzerland;Chuenisbaergli;FUESS Robert;69.0;67.0;1513.0;1302.0;211.0;10:30;MOSTLY CLOUDY;COMPACT;-5.0;-3.0;NOR;STEEN OLSEN Alexander;yes;07,01,2024Adelboden1NOR;56.79;0.94
2024-01-07;SL;Adelboden;R;38.0;9.96;20.14;1.27;-17.02;;;;;;M;1.0;Switzerland;Chuenisbaergli;FUESS Robert;69.0;67.0;1513.0;1302.0;211.0;10:30;MOSTLY CLOUDY;COMPACT;-5.0;-3.0;SUI;ZENHAEUSERN Ramon;no;07,01,2024Adelboden1SUI;57.44;0.96
2024-01-07;SL;Adelboden;R;39.0;6.23;15.83;1.01;-17.3;;;;;;M;1.0;Switzerland;Chuenisbaergli;FUESS Robert;69.0;67.0;1513.0;1302.0;211.0;10:30;MOSTLY CLOUDY;COMPACT;-5.0;-3.0;NOR;STEEN OLSEN Alexander;yes;07,01,2024Adelboden1NOR;56.79;0.94
2024-01-07;SL;Adelboden;R;39.0;6.23;15.83;1.01;-17.3;;;;;;M;1.0;Switzerland;Chuenisbaergli;FUESS Robert;69.0;67.0;1513.0;1302.0;211.0;10:30;MOSTLY CLOUDY;COMPACT;-5.0;-3.0;SUI;ZENHAEUSERN Ramon;no;07,01,2024Adelboden1SUI;57.44;0.94
2024-01-07;SL;Adelboden;R;40.0;10.17;52.71;4.45;-15.65;;;;;;M;1.0;Switzerland;Chuenisbaergli;FUESS Robert;69.0;67.0;1513.0;1302.0;211.0;10:30;MOSTLY CLOUDY;COMPACT;-5.0;-3.0;NOR;STEEN OLSEN Alexander;yes;07,01,2024Adelboden1NOR;56.79;0.88
2024-01-07;SL;Adelboden;R;40.0;10.17;52.71;4.45;-15.65;;;;;;M;1.0;Switzerland;Chuenisbaergli;FUESS Robert;69.0;67.0;1513.0;1302.0;211.0;10:30;MOSTLY CLOUDY;COMPACT;-5.0;-3.0;SUI;ZENHAEUSERN Ramon;no;07,01,2024Adelboden1SUI;57.44;0.86
2024-01-07;SL;Adelboden;R;41.0;10.52;23.85;1.92;-11.91;;;;;;M;1.0;Switzerland;Chuenisbaergli;FUESS Robert;69.0;67.0;1513.0;1302.0;211.0;10:30;MOSTLY CLOUDY;COMPACT;-5.0;-3.0;NOR;STEEN OLSEN Alexander;yes;07,01,2024Adelboden1NOR;56.79;1.54
2024-01-07;SL;Adelboden;R;41.0;10.52;23.85;1.92;-11.91;;;;;;M;1.0;Switzerland;Chuenisbaergli;FUESS Robert;69.0;67.0;1513.0;1302.0;211.0;10:30;MOSTLY CLOUDY;COMPACT;-5.0;-3.0;SUI;ZENHAEUSERN Ramon;no;07,01,2024Adelboden1SUI;57.44;1.48
2024-01-07;SL;Adelboden;R;42.0;8.84;50.0;2.62;-16.33;;;;;;M;1.0;Switzerland;Chuenisbaergli;FUESS Robert;69.0;67.0;1513.0;1302.0;211.0;10:30;MOSTLY CLOUDY;COMPACT;-5.0;-3.0;NOR;STEEN OLSEN Alexander;yes;07,01,2024Adelboden1NOR;56.79;0.98
2024-01-07;SL;Adelboden;R;42.0;8.84;50.0;2.62;-16.33;;;;;;M;1.0;Switzerland;Chuenisbaergli;FUESS Robert;69.0;67.0;1513.0;1302.0;211.0;10:30;MOSTLY CLOUDY;COMPACT;-5.0;-3.0;SUI;ZENHAEUSERN Ramon;no;07,01,2024Adelboden1SUI;57.44;0.92
2024-01-07;SL;Adelboden;R;43.0;5.14;18.68;1.04;-15.55;;;;;;M;1.0;Switzerland;Chuenisbaergli;FUESS Robert;69.0;67.0;1513.0;1302.0;211.0;10:30;MOSTLY CLOUDY;COMPACT;-5.0;-3.0;NOR;STEEN OLSEN Alexander;yes;07,01,2024Adelboden1NOR;56.79;1.0
2024-01-07;SL;Adelboden;R;43.0;5.14;18.68;1.04;-15.55;;;;;;M;1.0;Switzerland;Chuenisbaergli;FUESS Robert;69.0;67.0;1513.0;1302.0;211.0;10:30;MOSTLY CLOUDY;COMPACT;-5.0;-3.0;SUI;ZENHAEUSERN Ramon;no;07,01,2024Adelboden1SUI;57.44;1.02
2024-01-07;SL;Adelboden;R;44.0;9.47;36.05;2.73;-14.9;;;;;;M;1.0;Switzerland;Chuenisbaergli;FUESS Robert;69.0;67.0;1513.0;1302.0;211.0;10:30;MOSTLY CLOUDY;COMPACT;-5.0;-3.0;NOR;STEEN OLSEN Alexander;yes;07,01,2024Adelboden1NOR;56.79;0.52
2024-01-07;SL;Adelboden;R;44.0;9.47;36.05;2.73;-14.9;;;;;;M;1.0;Switzerland;Chuenisbaergli;FUESS Robert;69.0;67.0;1513.0;1302.0;211.0;10:30;MOSTLY CLOUDY;COMPACT;-5.0;-3.0;SUI;ZENHAEUSERN Ramon;no;07,01,2024Adelboden1SUI;57.44;0.58
2024-01-07;SL;Adelboden;R;45.0;9.37;47.28;3.67;-22.49;;;;;;M;1.0;Switzerland;Chuenisbaergli;FUESS Robert;69.0;67.0;1513.0;1302.0;211.0;10:30;MOSTLY CLOUDY;COMPACT;-5.0;-3.0;NOR;STEEN OLSEN Alexander;yes;07,01,2024Adelboden1NOR;56.79;1.16
2024-01-07;SL;Adelboden;R;45.0;9.37;47.28;3.67;-22.49;;;;;;M;1.0;Switzerland;Chuenisbaergli;FUESS Robert;69.0;67.0;1513.0;1302.0;211.0;10:30;MOSTLY CLOUDY;COMPACT;-5.0;-3.0;SUI;ZENHAEUSERN Ramon;no;07,01,2024Adelboden1SUI;57.44;1.24
2024-01-07;SL;Adelboden;R;46.0;10.33;29.72;1.89;-16.14;;;;;;M;1.0;Switzerland;Chuenisbaergli;FUESS Robert;69.0;67.0;1513.0;1302.0;211.0;10:30;MOSTLY CLOUDY;COMPACT;-5.0;-3.0;NOR;STEEN OLSEN Alexander;yes;07,01,2024Adelboden1NOR;56.79;1.14
2024-01-07;SL;Adelboden;R;46.0;10.33;29.72;1.89;-16.14;;;;;;M;1.0;Switzerland;Chuenisbaergli;FUESS Robert;69.0;67.0;1513.0;1302.0;211.0;10:30;MOSTLY CLOUDY;COMPACT;-5.0;-3.0;SUI;ZENHAEUSERN Ramon;no;07,01,2024Adelboden1SUI;57.44;1.14
2024-01-07;SL;Adelboden;R;47.0;6.48;32.04;2.04;-22.85;;;;;;M;1.0;Switzerland;Chuenisbaergli;FUESS Robert;69.0;67.0;1513.0;1302.0;211.0;10:30;MOSTLY CLOUDY;COMPACT;-5.0;-3.0;NOR;STEEN OLSEN Alexander;yes;07,01,2024Adelboden1NOR;56.79;1.16
2024-01-07;SL;Adelboden;R;47.0;6.48;32.04;2.04;-22.85;;;;;;M;1.0;Switzerland;Chuenisbaergli;FUESS Robert;69.0;67.0;1513.0;1302.0;211.0;10:30;MOSTLY CLOUDY;COMPACT;-5.0;-3.0;SUI;ZENHAEUSERN Ramon;no;07,01,2024Adelboden1SUI;57.44;1.26
2024-01-07;SL;Adelboden;R;48.0;10.64;30.76;2.47;-17.92;;;;;;M;1.0;Switzerland;Chuenisbaergli;FUESS Robert;69.0;67.0;1513.0;1302.0;211.0;10:30;MOSTLY CLOUDY;COMPACT;-5.0;-3.0;NOR;STEEN OLSEN Alexander;yes;07,01,2024Adelboden1NOR;56.79;1.02
2024-01-07;SL;Adelboden;R;48.0;10.64;30.76;2.47;-17.92;;;;;;M;1.0;Switzerland;Chuenisbaergli;FUESS Robert;69.0;67.0;1513.0;1302.0;211.0;10:30;MOSTLY CLOUDY;COMPACT;-5.0;-3.0;SUI;ZENHAEUSERN Ramon;no;07,01,2024Adelboden1SUI;57.44;0.88
2024-01-07;SL;Adelboden;R;49.0;9.94;44.18;3.34;-25.96;;;;;;M;1.0;Switzerland;Chuenisbaergli;FUESS Robert;69.0;67.0;1513.0;1302.0;211.0;10:30;MOSTLY CLOUDY;COMPACT;-5.0;-3.0;NOR;STEEN OLSEN Alexander;yes;07,01,2024Adelboden1NOR;56.79;0.9
2024-01-07;SL;Adelboden;R;49.0;9.94;44.18;3.34;-25.96;;;;;;M;1.0;Switzerland;Chuenisbaergli;FUESS Robert;69.0;67.0;1513.0;1302.0;211.0;10:30;MOSTLY CLOUDY;COMPACT;-5.0;-3.0;SUI;ZENHAEUSERN Ramon;no;07,01,2024Adelboden1SUI;57.44;1.08
2024-01-07;SL;Adelboden;R;50.0;10.16;49.72;3.42;-24.03;;;;;;M;1.0;Switzerland;Chuenisbaergli;FUESS Robert;69.0;67.0;1513.0;1302.0;211.0;10:30;MOSTLY CLOUDY;COMPACT;-5.0;-3.0;NOR;STEEN OLSEN Alexander;yes;07,01,2024Adelboden1NOR;56.79;0.92
2024-01-07;SL;Adelboden;R;50.0;10.16;49.72;3.42;-24.03;;;;;;M;1.0;Switzerland;Chuenisbaergli;FUESS Robert;69.0;67.0;1513.0;1302.0;211.0;10:30;MOSTLY CLOUDY;COMPACT;-5.0;-3.0;SUI;ZENHAEUSERN Ramon;no;07,01,2024Adelboden1SUI;57.44;1.04
2024-01-07;SL;Adelboden;R;51.0;9.37;39.56;2.72;-31.76;;;;;;M;1.0;Switzerland;Chuenisbaergli;FUESS Robert;69.0;67.0;1513.0;1302.0;211.0;10:30;MOSTLY CLOUDY;COMPACT;-5.0;-3.0;NOR;STEEN OLSEN Alexander;yes;07,01,2024Adelboden1NOR;56.79;0.86
2024-01-07;SL;Adelboden;R;51.0;9.37;39.56;2.72;-31.76;;;;;;M;1.0;Switzerland;Chuenisbaergli;FUESS Robert;69.0;67.0;1513.0;1302.0;211.0;10:30;MOSTLY CLOUDY;COMPACT;-5.0;-3.0;SUI;ZENHAEUSERN Ramon;no;07,01,2024Adelboden1SUI;57.44;0.98
2024-01-07;SL;Adelboden;R;52.0;10.02;47.34;3.54;-25.23;;;;;;M;1.0;Switzerland;Chuenisbaergli;FUESS Robert;69.0;67.0;1513.0;1302.0;211.0;10:30;MOSTLY CLOUDY;COMPACT;-5.0;-3.0;NOR;STEEN OLSEN Alexander;yes;07,01,2024Adelboden1NOR;56.79;0.48
2024-01-07;SL;Adelboden;R;52.0;10.02;47.34;3.54;-25.23;;;;;;M;1.0;Switzerland;Chuenisbaergli;FUESS Robert;69.0;67.0;1513.0;1302.0;211.0;10:30;MOSTLY CLOUDY;COMPACT;-5.0;-3.0;SUI;ZENHAEUSERN Ramon;no;07,01,2024Adelboden1SUI;57.44;0.54
2024-01-07;SL;Adelboden;R;53.0;10.12;38.62;2.98;-26.29;;;;;;M;1.0;Switzerland;Chuenisbaergli;FUESS Robert;69.0;67.0;1513.0;1302.0;211.0;10:30;MOSTLY CLOUDY;COMPACT;-5.0;-3.0;NOR;STEEN OLSEN Alexander;yes;07,01,2024Adelboden1NOR;56.79;0.88
2024-01-07;SL;Adelboden;R;53.0;10.12;38.62;2.98;-26.29;;;;;;M;1.0;Switzerland;Chuenisbaergli;FUESS Robert;69.0;67.0;1513.0;1302.0;211.0;10:30;MOSTLY CLOUDY;COMPACT;-5.0;-3.0;SUI;ZENHAEUSERN Ramon;no;07,01,2024Adelboden1SUI;57.44;1.04
2024-01-07;SL;Adelboden;R;54.0;10.15;30.65;1.93;-22.67;;;;;;M;1.0;Switzerland;Chuenisbaergli;FUESS Robert;69.0;67.0;1513.0;1302.0;211.0;10:30;MOSTLY CLOUDY;COMPACT;-5.0;-3.0;NOR;STEEN OLSEN Alexander;yes;07,01,2024Adelboden1NOR;56.79;0.86
2024-01-07;SL;Adelboden;R;54.0;10.15;30.65;1.93;-22.67;;;;;;M;1.0;Switzerland;Chuenisbaergli;FUESS Robert;69.0;67.0;1513.0;1302.0;211.0;10:30;MOSTLY CLOUDY;COMPACT;-5.0;-3.0;SUI;ZENHAEUSERN Ramon;no;07,01,2024Adelboden1SUI;57.44;0.9
2024-01-07;SL;Adelboden;R;55.0;6.7;25.19;1.58;-23.04;;;;;;M;1.0;Switzerland;Chuenisbaergli;FUESS Robert;69.0;67.0;1513.0;1302.0;211.0;10:30;MOSTLY CLOUDY;COMPACT;-5.0;-3.0;NOR;STEEN OLSEN Alexander;yes;07,01,2024Adelboden1NOR;56.79;0.9
2024-01-07;SL;Adelboden;R;55.0;6.7;25.19;1.58;-23.04;;;;;;M;1.0;Switzerland;Chuenisbaergli;FUESS Robert;69.0;67.0;1513.0;1302.0;211.0;10:30;MOSTLY CLOUDY;COMPACT;-5.0;-3.0;SUI;ZENHAEUSERN Ramon;no;07,01,2024Adelboden1SUI;57.44;0.92
2024-01-07;SL;Adelboden;R;56.0;9.85;32.84;2.55;-22.45;;;;;;M;1.0;Switzerland;Chuenisbaergli;FUESS Robert;69.0;67.0;1513.0;1302.0;211.0;10:30;MOSTLY CLOUDY;COMPACT;-5.0;-3.0;NOR;STEEN OLSEN Alexander;yes;07,01,2024Adelboden1NOR;56.79;0.64
2024-01-07;SL;Adelboden;R;56.0;9.85;32.84;2.55;-22.45;;;;;;M;1.0;Switzerland;Chuenisbaergli;FUESS Robert;69.0;67.0;1513.0;1302.0;211.0;10:30;MOSTLY CLOUDY;COMPACT;-5.0;-3.0;SUI;ZENHAEUSERN Ramon;no;07,01,2024Adelboden1SUI;57.44;0.64
2024-01-07;SL;Adelboden;R;57.0;10.11;42.3;3.44;-24.09;;;;;;M;1.0;Switzerland;Chuenisbaergli;FUESS Robert;69.0;67.0;1513.0;1302.0;211.0;10:30;MOSTLY CLOUDY;COMPACT;-5.0;-3.0;NOR;STEEN OLSEN Alexander;yes;07,01,2024Adelboden1NOR;56.79;0.8
2024-01-07;SL;Adelboden;R;57.0;10.11;42.3;3.44;-24.09;;;;;;M;1.0;Switzerland;Chuenisbaergli;FUESS Robert;69.0;67.0;1513.0;1302.0;211.0;10:30;MOSTLY CLOUDY;COMPACT;-5.0;-3.0;SUI;ZENHAEUSERN Ramon;no;07,01,2024Adelboden1SUI;57.44;0.86
2024-01-07;SL;Adelboden;R;58.0;10.64;20.25;1.5;-17.67;;;;;;M;1.0;Switzerland;Chuenisbaergli;FUESS Robert;69.0;67.0;1513.0;1302.0;211.0;10:30;MOSTLY CLOUDY;COMPACT;-5.0;-3.0;NOR;STEEN OLSEN Alexander;yes;07,01,2024Adelboden1NOR;56.79;1.02
2024-01-07;SL;Adelboden;R;58.0;10.64;20.25;1.5;-17.67;;;;;;M;1.0;Switzerland;Chuenisbaergli;FUESS Robert;69.0;67.0;1513.0;1302.0;211.0;10:30;MOSTLY CLOUDY;COMPACT;-5.0;-3.0;SUI;ZENHAEUSERN Ramon;no;07,01,2024Adelboden1SUI;57.44;1.04
2024-01-07;SL;Adelboden;R;59.0;8.03;22.48;1.67;-20.61;;;;;;M;1.0;Switzerland;Chuenisbaergli;FUESS Robert;69.0;67.0;1513.0;1302.0;211.0;10:30;MOSTLY CLOUDY;COMPACT;-5.0;-3.0;NOR;STEEN OLSEN Alexander;yes;07,01,2024Adelboden1NOR;56.79;0.9
2024-01-07;SL;Adelboden;R;59.0;8.03;22.48;1.67;-20.61;;;;;;M;1.0;Switzerland;Chuenisbaergli;FUESS Robert;69.0;67.0;1513.0;1302.0;211.0;10:30;MOSTLY CLOUDY;COMPACT;-5.0;-3.0;SUI;ZENHAEUSERN Ramon;no;07,01,2024Adelboden1SUI;57.44;0.94
2024-01-07;SL;Adelboden;R;60.0;10.52;41.03;3.57;-15.11;;;;;;M;1.0;Switzerland;Chuenisbaergli;FUESS Robert;69.0;67.0;1513.0;1302.0;211.0;10:30;MOSTLY CLOUDY;COMPACT;-5.0;-3.0;NOR;STEEN OLSEN Alexander;yes;07,01,2024Adelboden1NOR;56.79;0.46
2024-01-07;SL;Adelboden;R;60.0;10.52;41.03;3.57;-15.11;;;;;;M;1.0;Switzerland;Chuenisbaergli;FUESS Robert;69.0;67.0;1513.0;1302.0;211.0;10:30;MOSTLY CLOUDY;COMPACT;-5.0;-3.0;SUI;ZENHAEUSERN Ramon;no;07,01,2024Adelboden1SUI;57.44;0.44
2024-01-07;SL;Adelboden;R;61.0;10.82;45.67;3.98;-18.12;;;;;;M;1.0;Switzerland;Chuenisbaergli;FUESS Robert;69.0;67.0;1513.0;1302.0;211.0;10:30;MOSTLY CLOUDY;COMPACT;-5.0;-3.0;NOR;STEEN OLSEN Alexander;yes;07,01,2024Adelboden1NOR;56.79;0.8
2024-01-07;SL;Adelboden;R;61.0;10.82;45.67;3.98;-18.12;;;;;;M;1.0;Switzerland;Chuenisbaergli;FUESS Robert;69.0;67.0;1513.0;1302.0;211.0;10:30;MOSTLY CLOUDY;COMPACT;-5.0;-3.0;SUI;ZENHAEUSERN Ramon;no;07,01,2024Adelboden1SUI;57.44;0.82
2024-01-07;SL;Adelboden;R;62.0;10.85;27.48;1.79;-17.78;;;;;;M;1.0;Switzerland;Chuenisbaergli;FUESS Robert;69.0;67.0;1513.0;1302.0;211.0;10:30;MOSTLY CLOUDY;COMPACT;-5.0;-3.0;NOR;STEEN OLSEN Alexander;yes;07,01,2024Adelboden1NOR;56.79;0.76
2024-01-07;SL;Adelboden;R;62.0;10.85;27.48;1.79;-17.78;;;;;;M;1.0;Switzerland;Chuenisbaergli;FUESS Robert;69.0;67.0;1513.0;1302.0;211.0;10:30;MOSTLY CLOUDY;COMPACT;-5.0;-3.0;SUI;ZENHAEUSERN Ramon;no;07,01,2024Adelboden1SUI;57.44;0.78
2024-01-07;SL;Adelboden;R;63.0;6.53;15.55;0.96;-21.79;;;;;;M;1.0;Switzerland;Chuenisbaergli;FUESS Robert;69.0;67.0;1513.0;1302.0;211.0;10:30;MOSTLY CLOUDY;COMPACT;-5.0;-3.0;NOR;STEEN OLSEN Alexander;yes;07,01,2024Adelboden1NOR;56.79;0.72
2024-01-07;SL;Adelboden;R;63.0;6.53;15.55;0.96;-21.79;;;;;;M;1.0;Switzerland;Chuenisbaergli;FUESS Robert;69.0;67.0;1513.0;1302.0;211.0;10:30;MOSTLY CLOUDY;COMPACT;-5.0;-3.0;SUI;ZENHAEUSERN Ramon;no;07,01,2024Adelboden1SUI;57.44;0.74
2024-01-07;SL;Adelboden;R;64.0;9.35;34.05;2.69;-19.71;;;;;;M;1.0;Switzerland;Chuenisbaergli;FUESS Robert;69.0;67.0;1513.0;1302.0;211.0;10:30;MOSTLY CLOUDY;COMPACT;-5.0;-3.0;NOR;STEEN OLSEN Alexander;yes;07,01,2024Adelboden1NOR;56.79;0.78
2024-01-07;SL;Adelboden;R;64.0;9.35;34.05;2.69;-19.71;;;;;;M;1.0;Switzerland;Chuenisbaergli;FUESS Robert;69.0;67.0;1513.0;1302.0;211.0;10:30;MOSTLY CLOUDY;COMPACT;-5.0;-3.0;SUI;ZENHAEUSERN Ramon;no;07,01,2024Adelboden1SUI;57.44;0.74
2024-01-07;SL;Adelboden;R;65.0;10.42;34.52;2.95;-20.18;;;;;;M;1.0;Switzerland;Chuenisbaergli;FUESS Robert;69.0;67.0;1513.0;1302.0;211.0;10:30;MOSTLY CLOUDY;COMPACT;-5.0;-3.0;NOR;STEEN OLSEN Alexander;yes;07,01,2024Adelboden1NOR;56.79;0.7
2024-01-07;SL;Adelboden;R;65.0;10.42;34.52;2.95;-20.18;;;;;;M;1.0;Switzerland;Chuenisbaergli;FUESS Robert;69.0;67.0;1513.0;1302.0;211.0;10:30;MOSTLY CLOUDY;COMPACT;-5.0;-3.0;SUI;ZENHAEUSERN Ramon;no;07,01,2024Adelboden1SUI;57.44;0.74
2024-01-07;SL;Adelboden;R;66.0;10.36;26.03;2.25;-10.66;;;;;;M;1.0;Switzerland;Chuenisbaergli;FUESS Robert;69.0;67.0;1513.0;1302.0;211.0;10:30;MOSTLY CLOUDY;COMPACT;-5.0;-3.0;NOR;STEEN OLSEN Alexander;yes;07,01,2024Adelboden1NOR;56.79;0.66
2024-01-07;SL;Adelboden;R;66.0;10.36;26.03;2.25;-10.66;;;;;;M;1.0;Switzerland;Chuenisbaergli;FUESS Robert;69.0;67.0;1513.0;1302.0;211.0;10:30;MOSTLY CLOUDY;COMPACT;-5.0;-3.0;SUI;ZENHAEUSERN Ramon;no;07,01,2024Adelboden1SUI;57.44;0.68
2024-01-07;SL;Adelboden;R;67.0;10.14;25.66;2.25;-13.58;;;;;;M;1.0;Switzerland;Chuenisbaergli;FUESS Robert;69.0;67.0;1513.0;1302.0;211.0;10:30;MOSTLY CLOUDY;COMPACT;-5.0;-3.0;NOR;STEEN OLSEN Alexander;yes;07,01,2024Adelboden1NOR;56.79;
2024-01-07;SL;Adelboden;R;67.0;10.14;25.66;2.25;-13.58;;;;;;M;1.0;Switzerland;Chuenisbaergli;FUESS Robert;69.0;67.0;1513.0;1302.0;211.0;10:30;MOSTLY CLOUDY;COMPACT;-5.0;-3.0;SUI;ZENHAEUSERN Ramon;no;07,01,2024Adelboden1SUI;57.44;
2024-01-07;SL;Adelboden;R;68.0;10.68;16.9;1.47;-10.92;;;;;;M;1.0;Switzerland;Chuenisbaergli;FUESS Robert;69.0;67.0;1513.0;1302.0;211.0;10:30;MOSTLY CLOUDY;COMPACT;-5.0;-3.0;NOR;STEEN OLSEN Alexander;yes;07,01,2024Adelboden1NOR;56.79;
2024-01-07;SL;Adelboden;R;68.0;10.68;16.9;1.47;-10.92;;;;;;M;1.0;Switzerland;Chuenisbaergli;FUESS Robert;69.0;67.0;1513.0;1302.0;211.0;10:30;MOSTLY CLOUDY;COMPACT;-5.0;-3.0;SUI;ZENHAEUSERN Ramon;no;07,01,2024Adelboden1SUI;57.44;
2024-01-07;SL;Adelboden;R;69.0;9.88;1.26;0.09;-13.71;;;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2024-01-07;SL;Adelboden;R;70.0;7.38;;;-12.6;;;;;;M;1.0;;;;;;;;;;;;;;;;;;;
2024-01-07;SL;Adelboden;R;1.0;9.2;;;-18.1;;;1514.084;46.4786925;7.551727;M;2.0;Switzerland;Chuenisbaergli;BRUNNER Bernd;63.0;62.0;1513.0;1302.0;211.0;13:30;MOSTLY CLOUDY;COMPACT;-4.0;-2.0;SUI;MEILLARD Loic;no;07,01,2024Adelboden2SUI;55.06;0.96
2024-01-07;SL;Adelboden;R;1.0;9.2;;;-18.1;;;1514.084;46.4786925;7.551727;M;2.0;Switzerland;Chuenisbaergli;BRUNNER Bernd;63.0;62.0;1513.0;1302.0;211.0;13:30;MOSTLY CLOUDY;COMPACT;-4.0;-2.0;AUT;RASCHNER Dominik;yes;07,01,2024Adelboden2AUT;54.88;0.96
2024-01-07;SL;Adelboden;R;2.0;10.1;44.6;3.6;-24.8;-6.7;9.4;1511.195;46.4787249;7.5518319;M;2.0;Switzerland;Chuenisbaergli;BRUNNER Bernd;63.0;62.0;1513.0;1302.0;211.0;13:30;MOSTLY CLOUDY;COMPACT;-4.0;-2.0;SUI;MEILLARD Loic;no;07,01,2024Adelboden2SUI;55.06;1.06
2024-01-07;SL;Adelboden;R;2.0;10.1;44.6;3.6;-24.8;-6.7;9.4;1511.195;46.4787249;7.5518319;M;2.0;Switzerland;Chuenisbaergli;BRUNNER Bernd;63.0;62.0;1513.0;1302.0;211.0;13:30;MOSTLY CLOUDY;COMPACT;-4.0;-2.0;AUT;RASCHNER Dominik;yes;07,01,2024Adelboden2AUT;54.88;1.08
